system,num_performances,performances,num_configs,selected_configs,fold,train_cost,train_wcp_mean,train_wcp_max,test_wcp_mean,test_wcp_max,optimization_target,input_to_config_map
gcc,1,['exec'],9,"[4, 11, 17, 39, 47, 50, 62, 73, 77]",2,3000005.0,2.8910483907577274e-05,0.00031236420047307594,0.005648777774452153,0.031018981657453763,both,"{'2mm': 17, 'bicg': 77, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gesummv': 62, 'jacobi-1d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'reg_detect': 50, 'seidel-2d': 39, 'symm': 62, 'syr2k': 17, 'trisolv': 47, 'trmm': 47}"
gcc,1,['exec'],10,"[4, 11, 14, 17, 39, 47, 50, 62, 73, 77]",2,1000002.0,1.2470262830046958e-05,0.0001222088374447813,0.00015400824984037188,0.0005067391982264112,both,"{'2mm': 17, 'bicg': 77, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gesummv': 62, 'jacobi-1d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'reg_detect': 50, 'seidel-2d': 39, 'symm': 62, 'syr2k': 17, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],11,"[4, 11, 14, 17, 39, 47, 50, 62, 64, 73, 77]",2,1000001.0,6.038218754005835e-06,0.00011349683756535996,0.00015400824984037188,0.0005067391982264112,both,"{'2mm': 17, 'bicg': 77, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gesummv': 62, 'jacobi-1d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'reg_detect': 64, 'seidel-2d': 39, 'symm': 62, 'syr2k': 17, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],12,"[4, 11, 14, 17, 39, 47, 50, 51, 62, 64, 73, 77]",2,0.0,6.470098740794272e-08,1.2293187607509118e-06,0.00015400824984037188,0.0005067391982264112,both,"{'2mm': 17, 'bicg': 77, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gesummv': 51, 'jacobi-1d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'reg_detect': 64, 'seidel-2d': 39, 'symm': 62, 'syr2k': 17, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],13,"[0, 4, 11, 14, 17, 39, 47, 50, 51, 62, 64, 73, 77]",2,0.0,6.470098740794272e-08,1.2293187607509118e-06,0.00015400824984037188,0.0005067391982264112,both,"{'2mm': 17, 'bicg': 77, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gesummv': 51, 'jacobi-1d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'reg_detect': 64, 'seidel-2d': 39, 'symm': 62, 'syr2k': 17, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],1,[56],3,3751028947.0,0.1447404159656375,0.3751134970544266,0.12060941226196235,0.2643422508187422,both,"{'2mm': 56, '3mm': 56, 'adi': 56, 'atax': 56, 'covariance': 56, 'durbin': 56, 'dynprog': 56, 'fdtd-2d': 56, 'fdtd-apml': 56, 'floyd-warshall': 56, 'gemm': 56, 'gemver': 56, 'gesummv': 56, 'jacobi-1d-imper': 56, 'jacobi-2d-imper': 56, 'lu': 56, 'reg_detect': 56, 'seidel-2d': 56, 'syrk': 56, 'trisolv': 56}"
gcc,1,['exec'],2,"[4, 63]",3,669001859.0,0.009299299081821996,0.06692299702337752,0.05792246624860192,0.1829223931687707,both,"{'2mm': 63, '3mm': 63, 'adi': 63, 'atax': 63, 'covariance': 63, 'durbin': 4, 'dynprog': 4, 'fdtd-2d': 63, 'fdtd-apml': 63, 'floyd-warshall': 63, 'gemm': 63, 'gemver': 63, 'gesummv': 63, 'jacobi-1d-imper': 63, 'jacobi-2d-imper': 63, 'lu': 63, 'reg_detect': 63, 'seidel-2d': 63, 'syrk': 63, 'trisolv': 63}"
gcc,1,['exec'],3,"[4, 14, 47]",3,167000566.0,0.0028329132596153815,0.016723860443547296,0.0343643597807754,0.1099760446834276,both,"{'2mm': 47, '3mm': 14, 'adi': 14, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 4, 'fdtd-2d': 14, 'fdtd-apml': 14, 'floyd-warshall': 47, 'gemm': 47, 'gemver': 14, 'gesummv': 14, 'jacobi-1d-imper': 14, 'jacobi-2d-imper': 14, 'lu': 14, 'reg_detect': 14, 'seidel-2d': 14, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],4,"[4, 14, 47, 50]",3,57000222.0,0.0011134832928786952,0.005718208698143938,0.0051483863981519095,0.03016836729094018,both,"{'2mm': 47, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 4, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 47, 'gemm': 47, 'gemver': 14, 'gesummv': 14, 'jacobi-1d-imper': 14, 'jacobi-2d-imper': 50, 'lu': 14, 'reg_detect': 50, 'seidel-2d': 14, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],5,"[4, 14, 47, 50, 73]",3,26000125.0,0.0006293711103360572,0.002609079347538068,0.0051483863981519095,0.03016836729094018,both,"{'2mm': 47, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 14, 'gesummv': 14, 'jacobi-1d-imper': 14, 'jacobi-2d-imper': 50, 'lu': 14, 'reg_detect': 50, 'seidel-2d': 14, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],6,"[4, 14, 39, 47, 50, 73]",3,14000042.0,0.00020839398974437066,0.0014053652130559574,0.0051483863981519095,0.03016836729094018,both,"{'2mm': 47, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 39, 'gesummv': 39, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 39, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],7,"[4, 14, 17, 39, 47, 50, 73]",3,10000028.0,0.00013812572909157277,0.0009698820664678429,0.005118882747894744,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 39, 'gesummv': 39, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 39, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],8,"[4, 14, 17, 26, 39, 47, 50, 73]",3,5000018.0,9.06634152005907e-05,0.0005067391982264112,0.0051027012039165385,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 39, 'gesummv': 26, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 39, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],9,"[4, 13, 14, 17, 26, 39, 47, 50, 73]",3,5000008.0,4.263606755284918e-05,0.0004899206197659565,0.0051027012039165385,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 50, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 50, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 13, 'gesummv': 26, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 13, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],10,"[4, 11, 13, 14, 17, 26, 39, 47, 50, 73]",3,1000002.0,1.3017771101037781e-05,0.0001222088374447813,0.0051027012039165385,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 11, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 13, 'gesummv': 26, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 13, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],11,"[4, 5, 11, 13, 14, 17, 39, 47, 50, 51, 73]",3,1000001.0,6.110441872239065e-06,0.0001222088374447813,0.005118882747894744,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 5, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 13, 'gesummv': 51, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 13, 'lu': 39, 'reg_detect': 50, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],12,"[4, 5, 11, 13, 14, 17, 39, 47, 50, 51, 64, 73]",3,0.0,0.0,0.0,0.005118882747894744,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 5, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 13, 'gesummv': 51, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 13, 'lu': 39, 'reg_detect': 64, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],13,"[0, 4, 5, 11, 13, 14, 17, 39, 47, 50, 51, 64, 73]",3,0.0,0.0,0.0,0.005118882747894744,0.03016836729094018,both,"{'2mm': 17, '3mm': 14, 'adi': 5, 'atax': 14, 'covariance': 14, 'durbin': 4, 'dynprog': 73, 'fdtd-2d': 11, 'fdtd-apml': 50, 'floyd-warshall': 73, 'gemm': 47, 'gemver': 13, 'gesummv': 51, 'jacobi-1d-imper': 39, 'jacobi-2d-imper': 13, 'lu': 39, 'reg_detect': 64, 'seidel-2d': 39, 'syrk': 47, 'trisolv': 47}"
gcc,1,['exec'],1,[50],4,694002391.0,0.011954379932744005,0.06935741464654314,0.08723366579506363,0.44864048338368545,both,"{'2mm': 50, '3mm': 50, 'adi': 50, 'atax': 50, 'bicg': 50, 'covariance': 50, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 50, 'gemver': 50, 'gesummv': 50, 'jacobi-2d-imper': 50, 'lu': 50, 'ludcmp': 50, 'mvt': 50, 'symm': 50, 'syr2k': 50, 'syrk': 50, 'trisolv': 50, 'trmm': 50}"
gcc,1,['exec'],2,"[50, 63]",4,302001100.0,0.005498474383454405,0.03016836729094018,0.07397406239861132,0.42000823949464394,both,"{'2mm': 63, '3mm': 63, 'adi': 50, 'atax': 63, 'bicg': 63, 'covariance': 50, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 50, 'gemver': 63, 'gesummv': 63, 'jacobi-2d-imper': 63, 'lu': 63, 'ludcmp': 50, 'mvt': 50, 'symm': 50, 'syr2k': 63, 'syrk': 63, 'trisolv': 63, 'trmm': 63}"
gcc,1,['exec'],3,"[14, 50, 62]",4,260000641.0,0.0032106402071037377,0.025999438862056117,0.06155820696451536,0.3472603680307572,both,"{'2mm': 62, '3mm': 14, 'adi': 50, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 50, 'gemver': 14, 'gesummv': 62, 'jacobi-2d-imper': 50, 'lu': 14, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 50, 'syrk': 14, 'trisolv': 14, 'trmm': 14}"
gcc,1,['exec'],4,"[14, 47, 50, 62]",4,26000082.0,0.0004148234889862055,0.002609079347538068,0.06068376970505298,0.3472603680307572,both,"{'2mm': 47, '3mm': 14, 'adi': 50, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 14, 'gesummv': 62, 'jacobi-2d-imper': 50, 'lu': 14, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 47, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],5,"[14, 39, 47, 50, 62]",4,14000039.0,0.0001955618413255711,0.0014053652130559574,0.06000883847997828,0.3472603680307572,both,"{'2mm': 47, '3mm': 14, 'adi': 50, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 39, 'gesummv': 62, 'jacobi-2d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 47, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],6,"[14, 17, 39, 47, 50, 62]",4,5000023.0,0.00011644248559562371,0.0005436998776675323,0.06000883847997828,0.3472603680307572,both,"{'2mm': 17, '3mm': 14, 'adi': 50, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 39, 'gesummv': 62, 'jacobi-2d-imper': 39, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 17, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],7,"[13, 14, 17, 39, 47, 50, 62]",4,5000013.0,6.841513794788218e-05,0.0005436998776675323,0.05945474423372244,0.3472603680307572,both,"{'2mm': 17, '3mm': 14, 'adi': 50, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 50, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 13, 'gesummv': 62, 'jacobi-2d-imper': 13, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 17, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],8,"[11, 13, 14, 17, 39, 47, 50, 62]",4,5000007.0,3.8796841496070795e-05,0.0005436998776675323,0.05945474423372244,0.3472603680307572,both,"{'2mm': 17, '3mm': 14, 'adi': 11, 'atax': 14, 'bicg': 50, 'covariance': 14, 'fdtd-2d': 11, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 13, 'gesummv': 62, 'jacobi-2d-imper': 13, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 17, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
gcc,1,['exec'],9,"[11, 13, 14, 17, 39, 47, 50, 62, 77]",4,1000002.0,1.1611847612694174e-05,0.0001175107959277726,0.05628482754416886,0.3282408678934357,both,"{'2mm': 17, '3mm': 14, 'adi': 11, 'atax': 14, 'bicg': 77, 'covariance': 14, 'fdtd-2d': 11, 'fdtd-apml': 50, 'gemm': 47, 'gemver': 13, 'gesummv': 62, 'jacobi-2d-imper': 13, 'lu': 39, 'ludcmp': 50, 'mvt': 50, 'symm': 62, 'syr2k': 17, 'syrk': 47, 'trisolv': 47, 'trmm': 14}"
